from issuance	7403
from issue	20561
from issued	358
from issues	35547
from issuing	42982
from ist	2053
from istanbul	30937
from istria	2517
from it	5940743
from it.1	2805
from italian	71008
from italians	2604
from italy	387267
from itching	2697
from item	22637
from items	19188
from iteration	4222
from ithaca	8800
from itinerant	4577
from ito	3346
from its	9445482
from itself	161415
from itt	2645
from itu	2989
from itunes	2810
from iv	11534
from ivan	11041
from ivf	2974
from ivory	12022
from ivy	6015
from iwo	3701
from ix	3034
from izmir	3432
from j	50224
from j.	188534
from j.b.	2294
from j.c.	2493
from j.d.	2227
from ja	3249
from jack	67821
from jackie	7936
from jackson	55337
from jacksonville	13240
from jacob	32849
from jacobs	4016
from jacobson	2526
from jacqueline	2683
from jacques	15493
from jade	4278
from jaffa	10935
from jaffna	3788
from jail	114914
from jails	4868
from jain	2272
from jaipur	6872
from jakarta	14013
from jake	13752
from jakob	2174
from jalisco	4360
from jamaica	76478
from jamaican	2637
from james	191344
from jameson	3099
from jamestown	10475
from jamie	5750
from jamming	3051
from jammu	11690
from jan	18563
from jan.	17755
from jane	40690
from janet	11396
from janice	3508
from january	421404
from japan	537293
from japanese	127481
from jar	3625
from jared	2945
from jargon	2012
from jars	3494
from jarvis	2273
from jason	13181
from jasper	7760
from jaundice	4787
from java	61101
from javanese	3241
from javascript	3277
from jaw	2499
from jawaharlal	5478
from jaws	2436
from jay	11877
from jazz	16079
from jealous	2693
from jealousy	18127
from jean	45601
from jeanne	4410
from jeans	2451
from jebel	3018
from jed	2019
from jeddah	3388
from jeff	10921
from jefferson	44072
from jeffrey	7373
from jehovah	7340
from jen	2414
from jena	5292
from jenkins	5147
from jennie	2808
from jennifer	7766
from jennings	2737
from jenny	11649
from jensen	5298
from jer	2432
from jeremiah	17028
from jeremy	8918
from jerez	2445
from jericho	14704
from jerome	13835
from jerry	15772
from jersey	18995
from jerusalem	199205
from jess	2979
from jesse	10695
from jessica	6266
from jessie	5434
from jesuit	3712
from jesus	132121
from jet	15542
from jets	2203
from jew	2638
from jewelry	3706
from jewish	88056
from jews	32967
from jfk	5326
from jiang	2952
from jiangsu	2892
from jiangxi	2505
from jill	5959
from jim	43225
from jimmy	17319
from jinnah	3109
from jo	7356
from joachim	3712
from joan	17513
from joanna	3952
from joanne	2638
from job	101860
from jobs	34508
from jodhpur	3478
from joe	45318
from joel	11253
from joey	3881
from jogging	2583
from johan	2226
from johann	8755
from johannes	5674
from johannesburg	25635
from john	458754
from johnny	15278
from johns	23695
from johnson	59343
from johnston	10532
from johnstown	2290
from johore	3080
from joining	128075
from joint	47493
from jointly	2223
from joints	5602
from jokes	2406
from jon	6595
from jonah	3303
from jonas	3518
from jonathan	22045
from jones	34034
from jonson	6631
from joppa	3167
from jordan	43501
from jordanian	2981
from jorge	3885
from jose	9868
from josef	3011
from joseph	77609
from josephine	5346
from josephus	13402
from josh	7198
from joshua	14089
from josiah	4544
from josie	2348
from journal	47140
from journalism	11915
from journalistic	3380
from journalists	14042
from journals	17384
from journey	2876
from jove	4606
from joy	25764
from joyce	18286
from juan	14638
from juarez	4445
from judaea	6294
from judah	25822
from judaism	61756
from judas	3754
from judd	2258
from jude	3018
from judea	14308
from judeo	2349
from judge	33086
from judgement	4091
from judgements	2301
from judges	14606
from judging	14821
from judgment	29090
from judgments	14819
from judicial	41579
from judith	10130
from judy	8354
from juice	2612
from jules	6702
from julia	14959
from julian	12893
from julie	10306
from juliet	3156
from julius	16793
from july	323166
from jump	2999
from jumping	27150
from junction	7445
from june	342011
from juneau	5408
from jung	12849
from jungle	6776
from junior	33651
from juniper	2622
from junk	6957
from juno	2366
from jupiter	32618
from jurassic	4818
from juries	9917
from jurisdiction	28554
from jurisdictions	2081
from jurors	2075
from jury	28471
from just	312804
from justice	99000
from justices	2660
from justification	3478
from justifying	4966
from justin	10363
from justinian	5101
from jute	3798
from jutland	4561
from juvenal	4778
from juvenile	22340
from juveniles	2428
from k	62559
from k.	36968
from ka	4146
from kabul	30742
from kadesh	3448
from kaduna	2445
from kafka	7249
from kagoshima	2409
from kahn	3118
from kai	2527
from kaiser	5311
from kalamazoo	3991
from kalimantan	2171
from kalinga	2285
from kamakura	2586
from kamchatka	5312
from kampala	6557
from kampuchea	6681
from kanauj	2475
from kandahar	6930
from kandinsky	2248
from kandy	3797
from kane	4743
from kangaroo	2222
from kangra	2190
from kano	8411
from kanpur	4586
from kansas	95990
from kant	66682
from kantian	3016
from kaplan	7504
from kara	3277
from karachi	21408
from karen	12258
from kargil	2329
from karl	31582
from karlsruhe	2708
from karma	6727
from karnak	3423
from karnataka	7761
from kashgar	4091
from kashmir	41215
from kaskaskia	2387
from kassel	2342
from katanga	4330
from kate	18491
from katharine	3028
from katherine	9369
from kathleen	5949
from kathmandu	14887
from kathryn	2282
from kathy	5282
from katie	5459
from kato	2125
from katrina	2083
from katz	5717
from kauai	2560
from kaufman	3613
from kausambi	2427
from kay	7283
from kazakhstan	9883
from kazan	6534
from keats	10390
from kedah	2482
from keel	3504
from keen	3184
from keene	2198
from keeping	62360
from keio	2428
from keith	11151
from keller	3680
from kelley	3298
from kellogg	2751
from kelly	15178
from kelp	2308
from kemp	2421
from ken	12863
from kendal	2688
from kendall	3779
from kennedy	30192
from kenneth	16284
from kenny	3451
from kensington	8252
from kent	31962
from kentucky	92788
from kenya	54656
from kenyon	3692
from kepler	8505
from kerala	21727
from kern	2695
from kernel	2990
from kerosene	3597
from kerr	3668
from kerry	6354
from keswick	3294
from ketchikan	2063
from kettle	2042
from kevin	11091
from kew	5668
from key	67691
from keyboard	11094
from keynes	10325
from keynesian	3388
from keys	2028
from kg	2153
from kham	2156
from khan	4286
from kharkov	4568
from khartoum	16619
from khirbet	2122
from khomeini	2179
from khorasan	2447
from khotan	3405
from khrushchev	13970
from khurasan	3786
from ki	2880
from kiangsi	3142
from kibbutz	2966
from kicking	8122
from kid	2017
from kidnapping	2932
from kidney	21433
from kidneys	3554
from kids	13620
from kiel	6159
from kierkegaard	10708
from kiev	25398
from kigali	2270
from kilauea	2392
from kilkenny	3454
from killarney	2638
from killed	2500
from killer	2029
from killing	79924
from kiln	2144
from kilwa	2853
from kim	15483
from kimberley	7544
from kin	16163
from kind	5753
from kindergarten	70868
from kindness	3578
from kindred	3994
from kinematic	2085
from kinetic	15616
from king	172921
from kingdom	5184
from kings	22444
from kingsley	3254
from kingston	23639
from kingstown	2039
from kinsey	2803
from kinshasa	4088
from kinship	9766
from kinsmen	2255
from kipling	6931
from kirby	2977
from kirchhoff	2962
from kirk	6708
from kirkuk	3358
from kirtland	2575
from kiss	2100
from kissing	12310
from kissinger	5417
from kit	5281
from kitchen	18219
from kitchener	2965
from kitchens	2763
from kits	3289
from kitty	6461
from kl	3277
from klaus	3111
from klebsiella	2594
from klein	9368
from kluwer	3605
from km	6345
from knee	12911
from kneeling	5048
from knees	2848
from knife	3160
from knight	7406
from knights	2445
from knives	2432
from knocking	7409
from knossos	13691
from knots	4328
from know	3506
from knowing	159531
from knowingly	3670
from knowledge	145497
from knowledgeable	7281
from known	80203
from knox	7155
from knoxville	10695
from ko	3757
from kobe	5933
from koch	5022
from kodak	6560
from kodiak	4416
from kohima	2115
from kohlberg	2671
from kohler	2182
from konigsberg	5571
from konrad	2315
from koobi	2268
from korea	117124
from korean	13539
from kos	2080
from kosovo	21846
from kota	4660
from kotzebue	2595
from kovno	2338
from kowloon	3328
from kraft	4550
from krakow	6408
from kramer	3759
from kraus	2448
from krebs	2035
from krishna	6910
from kronstadt	3998
from krsna	3367
from krupp	2224
from ku	3563
from kuala	12071
from kuching	3068
from kufa	2406
from kuhn	5003
from kumasi	3878
from kunming	5026
from kurdistan	3100
from kurt	7531
from kutch	2556
from kuwait	67413
from kwangtung	4769
from kwashiorkor	3164
from kyle	5291
from kyoto	23780
from kyushu	7274
from l	117695
from l'	26827
from l.	69993
from l.a.	21804
from l.e.	5585
from l0	10005
from l00	3305
from l1	4169
from l2	10572
from l3	4055
from l4	4235
from l5	5327
from l6	2564
from l8	2346
from l950	2639
from l960	3260
from l965	2087
from l970	2612
from la	208700
from lab	12176
from laban	3163
from label	2819
from labeled	6539
from labeling	5709
from labelled	3276
from labelling	2072
from labels	3752
from labor	121248
from laboratories	8138
from laboratory	98492
from laborers	2680
from laboring	2889
from labour	79030
from labourers	2033
from labrador	12552
from lac	6017
from lacan	6824
from lacerations	2092
from lachish	3581
from lack	276577
from lacking	4420
from lactate	5916
from lactating	3041
from lactic	4392
from lactobacillus	4220
from lactose	6324
from ladakh	7972
from ladders	2608
from ladies	7827
from lady	63911
from ladysmith	2312
from lae	3928
from lafayette	10885
from lagging	2602
from lagna	2368
from lago	2766
from lagos	26471
from lagrange	3163
from laguardia	2824
from laguna	7303
from lahaina	2097
from lahore	30231
from lai	2669
from laid	883
from laissez	7415
from lake	216579
from lakes	22645
from lamar	2149
from lamb	8551
from lambda	2239
from lambert	5231
from lambeth	5073
from lambs	2226
from laminar	13750
from laminated	2869
from lamp	5637
from lampposts	2080
from lamps	4580
from lan	4249
from lancashire	16545
from lancaster	19400
from lance	4304
from land	313502
from landau	2073
from landed	7329
from landfill	6288
from landfills	9092
from landing	31694
from landless	3636
from landlord	6248
from landlords	12760
from landmark	2241
from landowners	10607
from lands	30727
from landsat	10260
from landscape	9339
from landscapes	2568
from landslides	2524
from lane	11996
from lang	6467
from lange	2433
from langley	9032
from langmuir	2346
from langston	2539
from language	101022
from languages	11708
from languedoc	3237
from lanka	3112
from lansing	5186
from lao	5877
from laodicea	2190
from laos	23145
from lap	2192
from laplace	2898
from lapland	3900
from lapsing	6000
from laramie	5897
from laredo	7022
from large	387392
from largely	8948
from larger	92596
from largescale	2320
from largest	11244
from larkin	2135
from larry	16559
from larsen	2453
from larson	2858
from larva	3159
from larvae	9657
from larval	5345
from laryngeal	3023
from las	45796
from laser	18429
from lasers	3284
from lashing	2112
from last	174441
from lasting	2232
from lat	9079
from late	313744
from latency	3567
from latent	9465
from later	129078
from lateral	34580
from latest	2906
from latex	4844
from latin	297030
from latino	2488
from latitude	7944
from latter	2756
from lattice	8296
from latvia	9565
from laughing	56807
from laughter	12293
from launceston	4005
from launch	8074
from launching	21005
from laundry	3263
from laura	18449
from laurel	6211
from lauren	3192
from laurence	5379
from laurie	3859
from lausanne	7208
from lava	6550
from laval	2969
from lavender	2460
from lavish	2089
from law	112272
from lawful	8265
from lawfully	2065
from lawless	2549
from lawn	4088
from lawrence	33855
from laws	23623
from lawson	3690
from lawsuits	12230
from lawton	2094
from lawyer	4268
from lawyers	19875
from lax	4811
from lay	17315
from layer	33603
from layered	2076
from layers	17290
from laying	24334
from laymen	4645
from layoff	2558
from layoffs	2919
from layout	2499
from lazarus	3081
